image_path,image_relpath,source_data_id,group_id,class_id,model_label,class_name,n_annotations,n_defect_annotations,is_mixed,split
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-10.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-10.jpg",S-211106_A_P_3_R_5166045-10,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-11.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-11.jpg",S-211106_A_P_3_R_5166045-11,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-12.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-12.jpg",S-211106_A_P_3_R_5166045-12,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-13.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-13.jpg",S-211106_A_P_3_R_5166045-13,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-14.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-14.jpg",S-211106_A_P_3_R_5166045-14,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-17.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-17.jpg",S-211106_A_P_3_R_5166045-17,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-18.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-18.jpg",S-211106_A_P_3_R_5166045-18,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-22.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-22.jpg",S-211106_A_P_3_R_5166045-22,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-24.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-24.jpg",S-211106_A_P_3_R_5166045-24,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-25.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-25.jpg",S-211106_A_P_3_R_5166045-25,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-26.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-26.jpg",S-211106_A_P_3_R_5166045-26,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-29.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-29.jpg",S-211106_A_P_3_R_5166045-29,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-3.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-3.jpg",S-211106_A_P_3_R_5166045-3,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-30.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-30.jpg",S-211106_A_P_3_R_5166045-30,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-4.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-4.jpg",S-211106_A_P_3_R_5166045-4,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-6.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-6.jpg",S-211106_A_P_3_R_5166045-6,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-7.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-7.jpg",S-211106_A_P_3_R_5166045-7,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-9.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_5166045-9.jpg",S-211106_A_P_3_R_5166045-9,S-211106_A_P_3_R_5166045,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-1.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-1.jpg",S-211106_A_P_3_R_7412009-1,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-10.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-10.jpg",S-211106_A_P_3_R_7412009-10,S-211106_A_P_3_R_7412009,3,1,불량,4,4,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-11.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-11.jpg",S-211106_A_P_3_R_7412009-11,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-12.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-12.jpg",S-211106_A_P_3_R_7412009-12,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-13.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-13.jpg",S-211106_A_P_3_R_7412009-13,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-14.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-14.jpg",S-211106_A_P_3_R_7412009-14,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-15.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-15.jpg",S-211106_A_P_3_R_7412009-15,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-16.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-16.jpg",S-211106_A_P_3_R_7412009-16,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-18.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-18.jpg",S-211106_A_P_3_R_7412009-18,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-19.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-19.jpg",S-211106_A_P_3_R_7412009-19,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-2.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-2.jpg",S-211106_A_P_3_R_7412009-2,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-20.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-20.jpg",S-211106_A_P_3_R_7412009-20,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-21.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-21.jpg",S-211106_A_P_3_R_7412009-21,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-22.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-22.jpg",S-211106_A_P_3_R_7412009-22,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-23.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-23.jpg",S-211106_A_P_3_R_7412009-23,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-24.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-24.jpg",S-211106_A_P_3_R_7412009-24,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-25.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-25.jpg",S-211106_A_P_3_R_7412009-25,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-27.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-27.jpg",S-211106_A_P_3_R_7412009-27,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-28.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-28.jpg",S-211106_A_P_3_R_7412009-28,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-29.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-29.jpg",S-211106_A_P_3_R_7412009-29,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-3.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-3.jpg",S-211106_A_P_3_R_7412009-3,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-30.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-30.jpg",S-211106_A_P_3_R_7412009-30,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-4.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-4.jpg",S-211106_A_P_3_R_7412009-4,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-5.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-5.jpg",S-211106_A_P_3_R_7412009-5,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-6.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-6.jpg",S-211106_A_P_3_R_7412009-6,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-7.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-7.jpg",S-211106_A_P_3_R_7412009-7,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-9.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7412009-9.jpg",S-211106_A_P_3_R_7412009-9,S-211106_A_P_3_R_7412009,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-1.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-1.jpg",S-211106_A_P_3_R_7748013-1,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-10.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-10.jpg",S-211106_A_P_3_R_7748013-10,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-11.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-11.jpg",S-211106_A_P_3_R_7748013-11,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-12.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-12.jpg",S-211106_A_P_3_R_7748013-12,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-13.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-13.jpg",S-211106_A_P_3_R_7748013-13,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-14.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-14.jpg",S-211106_A_P_3_R_7748013-14,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-15.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-15.jpg",S-211106_A_P_3_R_7748013-15,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-16.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-16.jpg",S-211106_A_P_3_R_7748013-16,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-19.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-19.jpg",S-211106_A_P_3_R_7748013-19,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-2.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-2.jpg",S-211106_A_P_3_R_7748013-2,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-20.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-20.jpg",S-211106_A_P_3_R_7748013-20,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-21.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-21.jpg",S-211106_A_P_3_R_7748013-21,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-22.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-22.jpg",S-211106_A_P_3_R_7748013-22,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-23.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-23.jpg",S-211106_A_P_3_R_7748013-23,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-24.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-24.jpg",S-211106_A_P_3_R_7748013-24,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-28.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-28.jpg",S-211106_A_P_3_R_7748013-28,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-29.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-29.jpg",S-211106_A_P_3_R_7748013-29,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-4.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-4.jpg",S-211106_A_P_3_R_7748013-4,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-8.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-8.jpg",S-211106_A_P_3_R_7748013-8,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-9.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748013-9.jpg",S-211106_A_P_3_R_7748013-9,S-211106_A_P_3_R_7748013,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-1.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-1.jpg",S-211106_A_P_3_R_7748016-1,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-10.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-10.jpg",S-211106_A_P_3_R_7748016-10,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-11.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-11.jpg",S-211106_A_P_3_R_7748016-11,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-12.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-12.jpg",S-211106_A_P_3_R_7748016-12,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-13.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-13.jpg",S-211106_A_P_3_R_7748016-13,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-15.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-15.jpg",S-211106_A_P_3_R_7748016-15,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-17.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-17.jpg",S-211106_A_P_3_R_7748016-17,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-18.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-18.jpg",S-211106_A_P_3_R_7748016-18,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-19.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-19.jpg",S-211106_A_P_3_R_7748016-19,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-2.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-2.jpg",S-211106_A_P_3_R_7748016-2,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-20.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-20.jpg",S-211106_A_P_3_R_7748016-20,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-21.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-21.jpg",S-211106_A_P_3_R_7748016-21,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-22.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-22.jpg",S-211106_A_P_3_R_7748016-22,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-23.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-23.jpg",S-211106_A_P_3_R_7748016-23,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-24.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-24.jpg",S-211106_A_P_3_R_7748016-24,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-26.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-26.jpg",S-211106_A_P_3_R_7748016-26,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-27.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-27.jpg",S-211106_A_P_3_R_7748016-27,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
"D:/hn_old-building_raw/raw/images/TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-28.jpg","TS_아파트/구조물(박리, 박락)/불량/RGB/S-211106_A_P_3_R_7748016-28.jpg",S-211106_A_P_3_R_7748016-28,S-211106_A_P_3_R_7748016,3,1,불량,3,3,0,train
