image_path,source_data_id,class_id,model_label,class_name,group_id,split
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-18.jpg,S-211114_A_C_3_R_2254080-18,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-19.jpg,S-211114_A_C_3_R_2254080-19,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-2.jpg,S-211114_A_C_3_R_2254080-2,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-20.jpg,S-211114_A_C_3_R_2254080-20,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-21.jpg,S-211114_A_C_3_R_2254080-21,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-22.jpg,S-211114_A_C_3_R_2254080-22,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-24.jpg,S-211114_A_C_3_R_2254080-24,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-25.jpg,S-211114_A_C_3_R_2254080-25,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-26.jpg,S-211114_A_C_3_R_2254080-26,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-27.jpg,S-211114_A_C_3_R_2254080-27,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-28.jpg,S-211114_A_C_3_R_2254080-28,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-29.jpg,S-211114_A_C_3_R_2254080-29,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-3.jpg,S-211114_A_C_3_R_2254080-3,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-30.jpg,S-211114_A_C_3_R_2254080-30,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-4.jpg,S-211114_A_C_3_R_2254080-4,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-6.jpg,S-211114_A_C_3_R_2254080-6,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-7.jpg,S-211114_A_C_3_R_2254080-7,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-8.jpg,S-211114_A_C_3_R_2254080-8,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_2254080-9.jpg,S-211114_A_C_3_R_2254080-9,3,1,??,S-211114_A_C_3_R_2254080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-1.jpg,S-211114_A_C_3_R_3253030-1,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-10.jpg,S-211114_A_C_3_R_3253030-10,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-11.jpg,S-211114_A_C_3_R_3253030-11,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-12.jpg,S-211114_A_C_3_R_3253030-12,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-13.jpg,S-211114_A_C_3_R_3253030-13,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-15.jpg,S-211114_A_C_3_R_3253030-15,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-16.jpg,S-211114_A_C_3_R_3253030-16,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-17.jpg,S-211114_A_C_3_R_3253030-17,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-18.jpg,S-211114_A_C_3_R_3253030-18,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-19.jpg,S-211114_A_C_3_R_3253030-19,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-2.jpg,S-211114_A_C_3_R_3253030-2,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-20.jpg,S-211114_A_C_3_R_3253030-20,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-21.jpg,S-211114_A_C_3_R_3253030-21,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-22.jpg,S-211114_A_C_3_R_3253030-22,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-24.jpg,S-211114_A_C_3_R_3253030-24,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-25.jpg,S-211114_A_C_3_R_3253030-25,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-26.jpg,S-211114_A_C_3_R_3253030-26,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-27.jpg,S-211114_A_C_3_R_3253030-27,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-28.jpg,S-211114_A_C_3_R_3253030-28,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-29.jpg,S-211114_A_C_3_R_3253030-29,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-3.jpg,S-211114_A_C_3_R_3253030-3,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-30.jpg,S-211114_A_C_3_R_3253030-30,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-4.jpg,S-211114_A_C_3_R_3253030-4,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-6.jpg,S-211114_A_C_3_R_3253030-6,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-7.jpg,S-211114_A_C_3_R_3253030-7,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-8.jpg,S-211114_A_C_3_R_3253030-8,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253030-9.jpg,S-211114_A_C_3_R_3253030-9,3,1,??,S-211114_A_C_3_R_3253030,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-1.jpg,S-211114_A_C_3_R_3253039-1,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-10.jpg,S-211114_A_C_3_R_3253039-10,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-11.jpg,S-211114_A_C_3_R_3253039-11,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-12.jpg,S-211114_A_C_3_R_3253039-12,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-13.jpg,S-211114_A_C_3_R_3253039-13,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-15.jpg,S-211114_A_C_3_R_3253039-15,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-16.jpg,S-211114_A_C_3_R_3253039-16,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-17.jpg,S-211114_A_C_3_R_3253039-17,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-18.jpg,S-211114_A_C_3_R_3253039-18,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-19.jpg,S-211114_A_C_3_R_3253039-19,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-2.jpg,S-211114_A_C_3_R_3253039-2,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-20.jpg,S-211114_A_C_3_R_3253039-20,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-21.jpg,S-211114_A_C_3_R_3253039-21,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-22.jpg,S-211114_A_C_3_R_3253039-22,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-24.jpg,S-211114_A_C_3_R_3253039-24,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-25.jpg,S-211114_A_C_3_R_3253039-25,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-26.jpg,S-211114_A_C_3_R_3253039-26,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-27.jpg,S-211114_A_C_3_R_3253039-27,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-28.jpg,S-211114_A_C_3_R_3253039-28,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-29.jpg,S-211114_A_C_3_R_3253039-29,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-3.jpg,S-211114_A_C_3_R_3253039-3,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-30.jpg,S-211114_A_C_3_R_3253039-30,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-4.jpg,S-211114_A_C_3_R_3253039-4,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-6.jpg,S-211114_A_C_3_R_3253039-6,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-7.jpg,S-211114_A_C_3_R_3253039-7,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-8.jpg,S-211114_A_C_3_R_3253039-8,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253039-9.jpg,S-211114_A_C_3_R_3253039-9,3,1,??,S-211114_A_C_3_R_3253039,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-1.jpg,S-211114_A_C_3_R_3253049-1,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-10.jpg,S-211114_A_C_3_R_3253049-10,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-14.jpg,S-211114_A_C_3_R_3253049-14,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-15.jpg,S-211114_A_C_3_R_3253049-15,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-16.jpg,S-211114_A_C_3_R_3253049-16,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-18.jpg,S-211114_A_C_3_R_3253049-18,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-19.jpg,S-211114_A_C_3_R_3253049-19,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-2.jpg,S-211114_A_C_3_R_3253049-2,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-21.jpg,S-211114_A_C_3_R_3253049-21,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-22.jpg,S-211114_A_C_3_R_3253049-22,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-23.jpg,S-211114_A_C_3_R_3253049-23,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-25.jpg,S-211114_A_C_3_R_3253049-25,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-26.jpg,S-211114_A_C_3_R_3253049-26,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-27.jpg,S-211114_A_C_3_R_3253049-27,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-29.jpg,S-211114_A_C_3_R_3253049-29,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-3.jpg,S-211114_A_C_3_R_3253049-3,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-4.jpg,S-211114_A_C_3_R_3253049-4,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-5.jpg,S-211114_A_C_3_R_3253049-5,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-6.jpg,S-211114_A_C_3_R_3253049-6,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-8.jpg,S-211114_A_C_3_R_3253049-8,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253049-9.jpg,S-211114_A_C_3_R_3253049-9,3,1,??,S-211114_A_C_3_R_3253049,train
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-1.jpg,S-211114_A_C_3_R_3253055-1,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-10.jpg,S-211114_A_C_3_R_3253055-10,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-17.jpg,S-211114_A_C_3_R_3253055-17,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-18.jpg,S-211114_A_C_3_R_3253055-18,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-19.jpg,S-211114_A_C_3_R_3253055-19,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-20.jpg,S-211114_A_C_3_R_3253055-20,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-21.jpg,S-211114_A_C_3_R_3253055-21,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-22.jpg,S-211114_A_C_3_R_3253055-22,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-23.jpg,S-211114_A_C_3_R_3253055-23,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-24.jpg,S-211114_A_C_3_R_3253055-24,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-25.jpg,S-211114_A_C_3_R_3253055-25,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-27.jpg,S-211114_A_C_3_R_3253055-27,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-28.jpg,S-211114_A_C_3_R_3253055-28,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-29.jpg,S-211114_A_C_3_R_3253055-29,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-30.jpg,S-211114_A_C_3_R_3253055-30,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-4.jpg,S-211114_A_C_3_R_3253055-4,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-5.jpg,S-211114_A_C_3_R_3253055-5,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-6.jpg,S-211114_A_C_3_R_3253055-6,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-7.jpg,S-211114_A_C_3_R_3253055-7,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253055-8.jpg,S-211114_A_C_3_R_3253055-8,3,1,??,S-211114_A_C_3_R_3253055,test
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-1.jpg,S-211114_A_C_3_R_3253080-1,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-10.jpg,S-211114_A_C_3_R_3253080-10,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-11.jpg,S-211114_A_C_3_R_3253080-11,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-12.jpg,S-211114_A_C_3_R_3253080-12,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-13.jpg,S-211114_A_C_3_R_3253080-13,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-14.jpg,S-211114_A_C_3_R_3253080-14,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-15.jpg,S-211114_A_C_3_R_3253080-15,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-16.jpg,S-211114_A_C_3_R_3253080-16,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-17.jpg,S-211114_A_C_3_R_3253080-17,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-19.jpg,S-211114_A_C_3_R_3253080-19,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-2.jpg,S-211114_A_C_3_R_3253080-2,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-20.jpg,S-211114_A_C_3_R_3253080-20,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-21.jpg,S-211114_A_C_3_R_3253080-21,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-22.jpg,S-211114_A_C_3_R_3253080-22,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-23.jpg,S-211114_A_C_3_R_3253080-23,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-24.jpg,S-211114_A_C_3_R_3253080-24,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-25.jpg,S-211114_A_C_3_R_3253080-25,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-26.jpg,S-211114_A_C_3_R_3253080-26,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-28.jpg,S-211114_A_C_3_R_3253080-28,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-29.jpg,S-211114_A_C_3_R_3253080-29,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-3.jpg,S-211114_A_C_3_R_3253080-3,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-30.jpg,S-211114_A_C_3_R_3253080-30,3,1,??,S-211114_A_C_3_R_3253080,validation
D:/hn_old-building_raw/raw/images/TS_???/???(??)/??/RGB/S-211114_A_C_3_R_3253080-5.jpg,S-211114_A_C_3_R_3253080-5,3,1,??,S-211114_A_C_3_R_3253080,validation
